Gruppierung;Einzelbeleg ID;Belegform;Lemma ID;Lemma;Provenienz;Gewinner
gumbertus;181075;gumbertus;6896;gunth~berht;DMP;
gumbertus;181454;gumbertus;6896;gunth~berht;DMP;
gumbertus;193660;gumbertus;6896;gunth~berht;DMP;
gumbertus;194461;gumbertus;6896;gunth~berht;DMP;
gumbertus;212724;gumbertus;6896;gunth~berht;DMP;
gumbertus;213238;gumbertus;6896;gunth~berht;DMP;
gumbertus;213287;gumbertus;6896;gunth~berht;DMP;
gumbertus;213544;gumbertus;6896;gunth~berht;DMP;
gumbertus;213850;gumbertus;6896;gunth~berht;DMP;
gumbertus;214155;gumbertus;6896;gunth~berht;DMP;
gumbertus;214510;gumbertus;6896;gunth~berht;DMP;
gumbertus;214511;gumbertus;6896;gunth~berht;DMP;
gumbertus;239180;gumbertus;6896;gunth~berht;DMP;
gumbertus;239524;gumbertus;6896;gunth~berht;DMP;
gumbertus;239884;gumbertus;6896;gunth~berht;DMP;
gumbertus;242165;gumbertus;6896;gunth~berht;DMP;
gumbertus;261399;gumbertus;6896;gunth~berht;DMP;
gumbertus;272893;gumbertus;6896;gunth~berht;DMP;
gumbertus;273432;gumbertus;6896;gunth~berht;DMP;
gumbertus;277123;gumbertus;6896;gunth~berht;DMP;
gumbertus;277838;gumbertus;6896;gunth~berht;DMP;
gumbertus;278231;gumbertus;6896;gunth~berht;DMP;
gumbertus;278860;gumbertus;6896;gunth~berht;DMP;
gumbertus;279532;gumbertus;6896;gunth~berht;DMP;
gumbertus;279804;gumbertus;6896;gunth~berht;DMP;
gumbertus;282123;gumbertus;6896;gunth~berht;DMP;
gumbertus;282662;gumbertus;6896;gunth~berht;DMP;
gumbertus;312222;gumbertus;6896;gunth~berht;DMP;
gumbertus;312439;gumbertus;6896;gunth~berht;DMP;
gumbertus;312637;gumbertus;6896;gunth~berht;DMP;
gumbertus;312726;gumbertus;6896;gunth~berht;DMP;
gumbertus;312727;gumbertus;6896;gunth~berht;DMP;
gumbertus;314070;gumbertus;6896;gunth~berht;DMP;
gumbertus;315135;gumbertus;6896;gunth~berht;DMP;
gumbertus;315190;gumbertus;6896;gunth~berht;DMP;
gumbertus;315531;gumbertus;6896;gunth~berht;DMP;
gumbertus;316147;gumbertus;6896;gunth~berht;DMP;
gumbertus;318562;gumbertus;6896;gunth~berht;DMP;
gumbertus;335309;gumbertus;6896;gunth~berht;DMP;
gumbertus;342172;gumbertus;6896;gunth~berht;DMP;
gumbertus;345208;gumbertus;6896;gunth~berht;DMP;
gumbertus;363368;gumbertus;6896;gunth~berht;DMP;
gumbertus;368305;gumbertus;6896;gunth~berht;DMP;
gumbertus;418007;gumbertus;6896;gunth~berht;DMP;
gumbertus;418008;gumbertus;6896;gunth~berht;DMP;
gumpert;105617;Gumpert;10479;gum~berht;NeG;
gumpert;105623;Gumpert;10479;gum~berht;NeG;
gumpert;105997;Gumpert;10479;gum~berht;NeG;
gumpert;385496;gumpert;6896;gunth~berht;DMP;x
gumpert;385556;gumpert;6896;gunth~berht;DMP;
gumpert;386680;gumpert;6896;gunth~berht;DMP;
gumpert;386753;gumpert;6896;gunth~berht;DMP;
gumpert;388338;gumpert;6896;gunth~berht;DMP;
gumperto;101460;Gumperto;10479;gum~berht;NeG;
gumperto;374360;gumperto;6896;gunth~berht;DMP;x
gumpertus;101361;Gumpertus;10479;gum~berht;NeG;
gumpertus;102820;Gumpertus;6896;gunth~berht;NeG;
gumpertus;131117;gumpertus;6896;gunth~berht;DMP;x
gumpertus;144692;gumpertus;6896;gunth~berht;DMP;
gumpertus;178535;gumpertus;6896;gunth~berht;DMP;
gumpertus;205074;gumpertus;6896;gunth~berht;DMP;
gumpertus;211651;gumpertus;6896;gunth~berht;DMP;
gumpertus;227287;gumpertus;6896;gunth~berht;DMP;
gumpertus;230569;gumpertus;6896;gunth~berht;DMP;
gumpertus;241775;gumpertus;6896;gunth~berht;DMP;
gumpertus;335363;gumpertus;6896;gunth~berht;DMP;
gumpertus;374740;gumpertus;6896;gunth~berht;DMP;
gumpertus;374963;gumpertus;6896;gunth~berht;DMP;
gumpertus;384268;gumpertus;6896;gunth~berht;DMP;
gumpertus;384825;gumpertus;6896;gunth~berht;DMP;
gumpertus;385111;gumpertus;6896;gunth~berht;DMP;
gumpertus;385557;gumpertus;6896;gunth~berht;DMP;
gumpertus;385761;gumpertus;6896;gunth~berht;DMP;
gumpertus;386211;gumpertus;6896;gunth~berht;DMP;
gumpertus;398634;gumpertus;6896;gunth~berht;DMP;
gumpertus;400494;gumpertus;6896;gunth~berht;DMP;
gumpertus;489389;gumpertus;6896;gunth~berht;DMP;
gundinus;193386;gundinus;11567;gunth-n;DMP;
gundinus;237512;gundinus;11567;gunth-n;DMP;
gundinus;256151;gundinus;11567;gunth-n;DMP;
gundinus;273326;gundinus;11567;gunth-n;DMP;
gundinus;275155;gundinus;11567;gunth-n;DMP;
gundinus;289070;gundinus;11567;gunth-n;DMP;
gundinus;299075;gundinus;11567;gunth-n;DMP;
gundinus;314547;gundinus;11567;gunth-n;DMP;
gundinus;364393;gundinus;11567;gunth-n;DMP;
gundinus;5564;Gundinus;7197;gunth~wini;NeG;x
gundinus;34990;Gundinus;7197;gunth~wini;NeG;
gundoildis;69323;Gundoildis;7944;gunth~hildi;NeG;
gundoildis;75217;Gundoildis;7944;gunth~hildi;NeG;x
gundoildis;216582;gundoildis;12844;gunth~wilth;DMP;
gundoildis;220297;gundoildis;12844;gunth~wilth;DMP;
gundrisma;73896;Gundrisma;12602;gunth-r-sm;NeG;
gundrisma;219375;gundrisma;22044;gunthar-sm;DMP;x
guntleis;220812;guntleis;16952;gunth~laik;DMP;
guntleis;75798;Guntleis;12846;gunth~lais;NeG;x
gyzerici;26720;Gyzerici;16307;gid~rīk;NeG;
gyzerici;26718;Gyzerici;8906;gīs~rīk;NeG;x
habo;7537;habo;7409;ab;NeG;
habo;7555;habo;7409;ab;NeG;
habo;124675;habo;16532;hab;DMP;x
habo;128759;habo;16532;hab;DMP;
habo;130643;habo;16532;hab;DMP;
habo;131548;habo;16532;hab;DMP;
habo;134316;habo;16532;hab;DMP;
habo;142831;habo;16532;hab;DMP;
habo;197339;habo;16532;hab;DMP;
habo;320603;habo;16532;hab;DMP;
habo;320646;habo;16532;hab;DMP;
habo;376481;habo;16532;hab;DMP;
habo;380034;habo;16532;hab;DMP;
habo;391298;habo;16532;hab;DMP;
habo;394473;habo;16532;hab;DMP;
habo;401504;habo;16532;hab;DMP;
habo;482063;habo;16532;hab;DMP;
habo;486887;habo;16532;hab;DMP;
habo;489386;habo;16532;hab;DMP;
habrit;40552;Habrit;10296;ab~rīd;NeG;
habrit;208229;habrit;23017;hab~rīd;DMP;x
habundus;72320;Habundus;12383;abundus;NeG;x
habundus;218137;habundus;25988;hab-nd;DMP;
hacco;5572;Hacco;7438;agi;NeG;
hacco;6610;hacco;7438;agi;NeG;
hacco;8036;hacco;7438;agi;NeG;
hacco;8198;hacco;7438;agi;NeG;
hacco;110583;hacco;16543;hag;DMP;x
hacco;110584;hacco;16543;hag;DMP;
hacco;110585;hacco;16543;hag;DMP;
hacco;110586;hacco;16543;hag;DMP;
hacco;110587;hacco;16543;hag;DMP;
hacco;110588;hacco;16543;hag;DMP;
hacco;110589;hacco;16543;hag;DMP;
hacco;110590;hacco;16543;hag;DMP;
hacco;110591;hacco;16543;hag;DMP;
hacco;110592;hacco;16543;hag;DMP;
hacco;110593;hacco;16543;hag;DMP;
hacco;110594;hacco;16543;hag;DMP;
hacco;110595;hacco;16543;hag;DMP;
hacco;110596;hacco;16543;hag;DMP;
hacco;110597;hacco;16543;hag;DMP;
hacco;110598;hacco;16543;hag;DMP;
hacco;110599;hacco;16543;hag;DMP;
hacco;110600;hacco;16543;hag;DMP;
hacco;110601;hacco;16543;hag;DMP;
hacco;110602;hacco;16543;hag;DMP;
hacco;110603;hacco;16543;hag;DMP;
hacco;110604;hacco;16543;hag;DMP;
hacco;118411;hacco;16543;hag;DMP;
hacco;121153;hacco;16543;hag;DMP;
hacco;125388;hacco;16543;hag;DMP;
hacco;126593;hacco;16543;hag;DMP;
hacco;318199;hacco;16543;hag;DMP;
hacho;42802;Hacho;7438;agi;NeG;
hacho;118108;hacho;16737;hāh;DMP;x
hacho;119322;hacho;16737;hāh;DMP;
hacho;120229;hacho;16737;hāh;DMP;
hacho;124288;hacho;16737;hāh;DMP;
hacho;129240;hacho;16737;hāh;DMP;
hacho;210062;hacho;16737;hāh;DMP;
hacho;210731;hacho;16737;hāh;DMP;
hadalino;60660;Hadalino;7527;athal-n;NeG;x
hadalino;463938;hadalino;6981;athal~wini;DMP;
hadubuot;206816;hadubuot;26140;hath~bod;DMP;
hadubuot;39260;Hadubuot;10090;hath~bōt;NeG;x
haeriggo;207801;haeriggo;10828;hari-k;DMP;x
haeriggo;40052;Haeriggo;6868;hari~rīk;NeG;
hagabertus;311286;hagabertus;22280;hag~berht;DMP;x
hagabertus;60575;hagabertus;7516;hagi~berht;NeG;
hagono;42759;Hagono;6888;agin;NeG;
hagono;66765;Hagono;6888;agin;NeG;
hagono;110615;hagono;16543;hag;DMP;x
hagono;110616;hagono;16543;hag;DMP;
hagono;110617;hagono;16543;hag;DMP;
hagono;129400;hagono;16543;hag;DMP;
hagono;142860;hagono;16543;hag;DMP;
hagono;210018;hagono;16543;hag;DMP;
hagono;317190;hagono;16543;hag;DMP;
hahauinus;432341;hahauinus;26134;ah~wini;DMP;
hahauinus;891;hahauinus;6961;hāh~wini;NeG;x
haibertus;130492;haibertus;14973;agi~berht;DMP;x    
haibertus;193318;haibertus;14973;agi~berht;DMP;
haibertus;195921;haibertus;14973;agi~berht;DMP;
haibertus;264617;haibertus;14973;agi~berht;DMP;
haibertus;69648;Haibertus;7516;hagi~berht;NeG;
haiburgo;221115;haiburgo;13348;agi~burg;DMP;x
haiburgo;76289;Haiburgo;12872;hagi~burg;NeG;
haimardus;253929;haimardus;13146;haim~hard;DMP;x
haimardus;261053;haimardus;13146;haim~hard;DMP;
haimardus;267463;haimardus;13146;haim~hard;DMP;
haimardus;293678;haimardus;13146;haim~hard;DMP;
haimardus;357550;haimardus;13146;haim~hard;DMP;
haimardus;359059;haimardus;13146;haim~hard;DMP;
haimardus;359428;haimardus;13146;haim~hard;DMP;
haimardus;359602;haimardus;13146;haim~hard;DMP;
haimardus;418155;haimardus;13146;haim~hard;DMP;
haimardus;37081;Haimardus;9757;haim~ward;NeG;
haimardus;37457;Haimardus;9757;haim~ward;NeG;
haimardus;37741;Haimardus;9757;haim~ward;NeG;
hainaradus;139413;hainaradus;11141;agin~rād;DMP;
hainaradus;74157;Hainaradus;7439;hagan~rād;NeG;x
haino;359827;haino;11115;agi-n;DMP;
haino;33674;Haino;7364;hagan;NeG;x
haino;33680;Haino;7364;hagan;NeG;
haino;33682;Haino;7364;hagan;NeG;
hainonis;249797;hainonis;11115;agi-n;DMP;
hainonis;33670;Hainonis;7364;hagan;NeG;x
hainonis;33685;Hainonis;7364;hagan;NeG;
hainradus;38299;Hainradus;7439;hagan~rād;NeG;
hainradus;65665;Hainradus;7439;hagan~rād;NeG;
hainradus;68068;Hainradus;7439;hagan~rād;NeG;
hainradus;69595;Hainradus;7439;hagan~rād;NeG;
hainradus;375373;hainradus;10782;haim~rād;DMP;x
hainradus;375438;hainradus;10782;haim~rād;DMP;
hainradus;375439;hainradus;10782;haim~rād;DMP;
hainradus;375492;hainradus;10782;haim~rād;DMP;
haio;62426;Haio;7438;agi;NeG;
haio;121090;haio;7021;hagi;DMP;x
haio;183783;haio;7021;hagi;DMP;
haio;184570;haio;7021;hagi;DMP;
haio;185757;haio;7021;hagi;DMP;
haio;309526;haio;7021;hagi;DMP;
haio;378727;haio;7021;hagi;DMP;
haione;3775;Haione;7438;agi;NeG;
haione;63714;Haione;7438;agi;NeG;
haione;308457;haione;7021;hagi;DMP;x
haioni;41127;Haioni;7438;agi;NeG;
haioni;196170;haioni;7021;hagi;DMP;x
haioni;209140;haioni;7021;hagi;DMP;
hairueus;74901;Hairueus;8044;hari~wīg;NeG;
hairueus;67171;Hairueus;7373;hari~wīh;NeG;x
hairueus;77559;Hairueus;7373;hari~wīh;NeG;
hairueus;220077;hairueus;7373;hari~wīh;DMP;
hairueus;222203;hairueus;7373;hari~wīh;DMP;
haiuni;64489;Haiuni;15851;hagi~wini;NeG;x
haiuni;308101;haiuni;6458;haim~wini;DMP;
haldedringus;73688;Haldedringus;12499;ald~hring;NeG;x
haldedringus;127187;haldedringus;16930;ald~ring;DMP;
haldinus;440090;haldinus;6694;ald-n;DMP;x
haldinus;3524;Haldinus;7459;ald~wini;NeG;
halux;40444;Halux;10279;alu-k;NeG;
halux;207923;halux;25720;halux;DMP;x
hamerici;41607;Hamerici;6544;haim~rīk;NeG;x
hamerici;207466;hamerici;21585;ham~rīk;DMP;
hamerico;64184;Hamerico;6544;haim~rīk;NeG;x
hamerico;308102;hamerico;21585;ham~rīk;DMP;
hardrudus;1120;hardrudus;7090;hard~rād;NeG;x
hardrudus;380265;hardrudus;9935;hard~thruth;DMP;
hariarnus;221029;hariarnus;22430;hari-rn;DMP;
hariarnus;76136;Hariarnus;8117;hari~gern;NeG;x
harierus;65960;Harierus;7961;hari~gair;NeG;x
harierus;66660;Harierus;7961;hari~gair;NeG;
harierus;69400;Harierus;7961;hari~gair;NeG;
harierus;69438;Harierus;7961;hari~gair;NeG;
harierus;346373;harierus;13121;hari~hari;DMP;
harierus;375074;harierus;13121;hari~hari;DMP;
harpaio;451493;harpaio;7072;arbi;DMP;
harpaio;1238;harpaio;7153;harpp;NeG;x
haslandus;449393;haslandus;19274;ans~land;DMP;x
haslandus;65715;Haslandus;11179;hasw~land;NeG;
haslandus;66186;Haslandus;11179;hasw~land;NeG;
hasleibi;449373;hasleibi;18161;ans~laib;DMP;x
hasleibi;59356;Hasleibi;10569;hasw~laib;NeG;
hasleip;449374;hasleip;18161;ans~laib;DMP;x
hasleip;61612;Hasleip;10569;hasw~laib;NeG;
hasmar;449438;hasmar;10737;ans~mar;DMP;x
hasmar;37012;Hasmar;9742;hasw~mar;NeG;
hasuuar;449782;hasuuar;24896;ans~wār;DMP;
hasuuar;7805;hasuuar;8340;hasw~wār;NeG;x
hato;456368;hàto;6872;ath;DMP;
hato;3626;Hato;6463;hath;NeG;x
hato;5799;Hato;6463;hath;NeG;
hato;8551;hato;6463;hath;NeG;
hato;9700;Hato;6463;hath;NeG;
hato;79637;Hato;6463;hath;NeG;
hato;118614;hato;6463;hath;DMP;
hato;126254;hato;6463;hath;DMP;
hato;126365;hato;6463;hath;DMP;
hato;126789;hato;6463;hath;DMP;
hato;129068;hato;6463;hath;DMP;
hato;130512;hato;6463;hath;DMP;
hato;135172;hato;6463;hath;DMP;
hato;137249;hato;6463;hath;DMP;
hato;142326;hato;6463;hath;DMP;
hato;182786;hato;6463;hath;DMP;
hato;223877;hato;6463;hath;DMP;
hato;258831;hato;6463;hath;DMP;
hato;307111;hato;6463;hath;DMP;
hato;319226;hato;6463;hath;DMP;
hato;321362;hato;6463;hath;DMP;
hato;321910;hato;6463;hath;DMP;
hato;321911;hato;6463;hath;DMP;
hato;324490;hato;6463;hath;DMP;
hato;325594;hato;6463;hath;DMP;
hato;325767;hâto;6463;hath;DMP;
hato;326587;hato;6463;hath;DMP;
hato;327212;hato;6463;hath;DMP;
hato;329899;hato;6463;hath;DMP;
hato;330461;hato;6463;hath;DMP;
hato;331541;hato;6463;hath;DMP;
hato;333887;hato;6463;hath;DMP;
hato;337473;hato;6463;hath;DMP;
hato;337878;hato;6463;hath;DMP;
hato;341937;hato;6463;hath;DMP;
hato;376657;hato;6463;hath;DMP;
hato;378139;hato;6463;hath;DMP;
hato;379036;hato;6463;hath;DMP;
hato;379169;hato;6463;hath;DMP;
hato;379211;hato;6463;hath;DMP;
hato;385972;hato;6463;hath;DMP;
hato;388136;hato;6463;hath;DMP;
hato;388176;hato;6463;hath;DMP;
hato;388490;hâto;6463;hath;DMP;
hato;389663;hato;6463;hath;DMP;
hato;390694;hato;6463;hath;DMP;
hato;392896;hato;6463;hath;DMP;
hato;397354;hato;6463;hath;DMP;
hato;401590;hato;6463;hath;DMP;
hato;401853;hato;6463;hath;DMP;
hato;402159;hato;6463;hath;DMP;
hato;410778;hato;6463;hath;DMP;
hato;411994;hato;6463;hath;DMP;
hato;412306;hato;6463;hath;DMP;
hato;412787;hato;6463;hath;DMP;
hato;476159;hato;6463;hath;DMP;
hato;477254;hato;6463;hath;DMP;
hato;480849;hato;6463;hath;DMP;
hato;482840;hato;6463;hath;DMP;
hato;482962;hato;6463;hath;DMP;
hato;482991;hato;6463;hath;DMP;
hato;486942;hato;6463;hath;DMP;
hato;487347;hato;6463;hath;DMP;
hato;488450;hato;6463;hath;DMP;
hato;489419;hato;6463;hath;DMP;
hato;490440;hâto;6463;hath;DMP;
hedenus;284889;hedenus;7554;haith-n;DMP;
hedenus;37789;Hedenus;9919;haithan;NeG;x
hedenus;38027;Hedenus;9919;haithan;NeG;
hedenus;38109;Hedenus;9919;haithan;NeG;
hedenus;38112;Hedenus;9919;haithan;NeG;
hederih;42826;Hederih;10546;haith~rīk;NeG;
hederih;210119;hederih;8178;hath~rīk;DMP;x
hederih;210366;hederih;8178;hath~rīk;DMP;
hegilen;40039;Hegilen;8102;agi-l-n;NeG;
hegilen;139138;hegilen;6363;agil;DMP;x
hegilen;139259;hegilen;6363;agil;DMP;
heidfolt;1098;heidfolt;7077;haith~fuld;NeG;x
heidfolt;377543;heidfolt;8528;haith~fulk;DMP;
heigo;61889;Heigo;7021;hagi;NeG;
heigo;180462;heigo;8070;haik;DMP;x
heigo;310024;heigo;8070;haik;DMP;
heigo;368432;heigo;8070;haik;DMP;
heiiat;130113;heiiat;14044;agi-d;DMP;
heiiat;40832;Heiiat;10331;hagi-d;NeG;x
heilaggart;41601;Heilaggart;10412;hailag~gard;NeG;x
heilaggart;209777;heilaggart;24141;hailag~swinth;DMP;
heino;308357;heino;6888;agin;DMP;
heino;371296;heino;6888;agin;DMP;
heino;63816;Heino;10890;hagin;NeG;x
heino;64724;Heino;10890;hagin;NeG;
helmendrude;311713;helmendrude;15662;helm~thruth;DMP;
helmendrude;60001;Helmendrude;10643;helman~thruth;NeG;x
helpholt;61985;Helpholt;8188;help-nd;NeG;
helpholt;64165;Helpholt;8188;help-nd;NeG;
helpholt;309907;helpholt;10568;help~wald;DMP;x
helpholt;353384;helpholt;10568;help~wald;DMP;
helpholt;355542;helpholt;10568;help~wald;DMP;
helpholt;418408;helpholt;10568;help~wald;DMP;
helpoldo;310235;helpoldo;16574;hali~balth;DMP;
helpoldo;61625;Helpoldo;10568;help~wald;NeG;x
hemmat;40199;Hemmat;9523;haim-d;NeG;x
hemmat;207999;hemmat;18830;im-d;DMP;
hemming;180020;hemming;10687;erm-ng;DMP;
hemming;202760;hemming;10687;erm-ng;DMP;
hemming;207285;hemming;10687;erm-ng;DMP;
hemming;349729;hemming;10687;erm-ng;DMP;
hemming;351491;hemming;10687;erm-ng;DMP;
hemming;355547;hemming;10687;erm-ng;DMP;
hemming;419094;hemming;10687;erm-ng;DMP;
hemming;491074;hemming;10687;erm-ng;DMP;
hemming;39604;Hemming;9707;haim-ng;NeG;x
heochiolfo;60688;Heochiolfo;6446;agi~wulf;NeG;x
heochiolfo;311091;heochiolfo;17568;hauh~wulf;DMP;
herdo;41152;Herdo;9871;hard;NeG;
herdo;209201;herdo;16322;harid;DMP;x
hericus;110841;hericus;10828;hari-k;DMP;x
hericus;110842;hericus;10828;hari-k;DMP;
hericus;110843;hericus;10828;hari-k;DMP;
hericus;110844;hericus;10828;hari-k;DMP;
hericus;144599;hericus;10828;hari-k;DMP;
hericus;242745;hericus;10828;hari-k;DMP;
hericus;259123;hericus;10828;hari-k;DMP;
hericus;38527;Hericus;6868;hari~rīk;NeG;
herloni;319496;herloni;10136;erl;DMP;x
herloni;6197;herloni;6628;erl~wini;NeG;
herlus;78056;Herlus;10136;erl;NeG;x
herlus;222546;herlus;8317;hari-l;DMP;
herod;62272;Herod;16322;harid;NeG;
herod;309755;herod;16560;harud;DMP;x
hiaelo;38657;Hiaelo;8101;hail;NeG;x
hiaelo;206408;hiaelo;16688;īl;DMP;
hilbericho;62213;Hilbericho;7047;help~rīk;NeG;x
hilbericho;310922;hilbericho;8150;hildi~berg;DMP;
hildebrus;221638;hildebrus;6706;hildi~brand;DMP;
hildebrus;76929;Hildebrus;10307;hildi~burg;NeG;x
hildeginus;71628;Hildeginus;7234;hildi~gang;NeG;
hildeginus;218068;hildeginus;23625;hildi~gin;DMP;x
hildegudis;216232;hildegudis;6746;hildi~gaut;DMP;
hildegudis;217860;hildegudis;6746;hildi~gaut;DMP;
hildegudis;220081;hildegudis;6746;hildi~gaut;DMP;
hildegudis;220127;hildegudis;6746;hildi~gaut;DMP;
hildegudis;68579;Hildegudis;9834;hildi~gunth;NeG;x
hildegudis;71431;Hildegudis;9834;hildi~gunth;NeG;
hildegudis;74862;Hildegudis;9834;hildi~gunth;NeG;
hildegudis;74918;Hildegudis;9834;hildi~gunth;NeG;
hildesmodus;72281;Hildesmodus;10836;hildi~mōd;NeG;x
hildesmodus;218065;hildesmodus;16420;hildi~snōd;DMP;
hildibito;311872;hildibito;6402;hildi~berht;DMP;
hildibito;59653;hildibito;7206;hildi~bod;NeG;x
hildoarius;136781;hildoarius;9640;hildi~wār;DMP;
hildoarius;418659;hildoarius;9640;hildi~wār;DMP;
hildoarius;221;hildoarius;6488;hildi~wari;NeG;x
hildoarius;79562;Hildoarius;6488;hildi~wari;NeG;
hilgadrudis;218149;hilgadrudis;10199;hailag~thruth;DMP;x
hilgadrudis;72306;Hilgadrudis;12380;hildi~truth;NeG;
hilsoardus;219688;hilsoardus;11017;hildi~ward;DMP;
hilsoardus;74292;Hilsoardus;12660;hildis~ward;NeG;x
hiltcario;219853;hiltcario;6654;hildi~gair;DMP;x
hiltcario;74661;Hiltcario;8005;hildi~hari;NeG;
hiltcarius;219577;hiltcarius;6654;hildi~gair;DMP;x
hiltcarius;222093;hiltcarius;6654;hildi~gair;DMP;
hiltcarius;222267;hiltcarius;6654;hildi~gair;DMP;
hiltcarius;222731;hiltcarius;6654;hildi~gair;DMP;
hiltcarius;223133;hiltcarius;6654;hildi~gair;DMP;
hiltcarius;74172;Hiltcarius;8005;hildi~hari;NeG;
hiltcarius;77477;Hiltcarius;8005;hildi~hari;NeG;
hiltcarius;77614;Hiltcarius;8005;hildi~hari;NeG;
hiltcarius;78223;Hiltcarius;8005;hildi~hari;NeG;
hiltcarius;78664;Hiltcarius;8005;hildi~hari;NeG;
hiltgudis;222732;hiltgudis;6746;hildi~gaut;DMP;
hiltgudis;77968;Hiltgudis;9834;hildi~gunth;NeG;x
hilticari;207577;hilticari;6654;hildi~gair;DMP;x
hilticari;39850;Hilticari;8005;hildi~hari;NeG;
hiltiu;40619;Hiltiu;7308;hildi;NeG;
hiltiu;40622;Hiltiu;7308;hildi;NeG;
hiltiu;202273;hiltiu;10909;hildi~thew;DMP;x
hiltiu;208329;hiltiu;10909;hildi~thew;DMP;
hiltiu;208330;hiltiu;10909;hildi~thew;DMP;
hisemundum;102177;Hisemundum;10051;īs~mund;NeG;
hisemundum;102240;Hisemundum;10051;īs~mund;NeG;
hisemundum;29132;Hisemundum;9262;īsan~mund;NeG;x
hisemundum;29135;Hisemundum;9262;īsan~mund;NeG;
hisemundus;102248;Hisemundus;10051;īs~mund;NeG;
hisemundus;102254;Hisemundus;10051;īs~mund;NeG;
hisemundus;102256;Hisemundus;10051;īs~mund;NeG;
hisemundus;102273;Hisemundus;10051;īs~mund;NeG;
hisemundus;102576;Hisemundus;10051;īs~mund;NeG;
hisemundus;102604;Hisemundus;10051;īs~mund;NeG;
hisemundus;102657;Hisemundus;10051;īs~mund;NeG;
hisemundus;29146;Hisemundus;9262;īsan~mund;NeG;x
hisla;422431;hisla;13876;īs-l;DMP;x
hisla;73987;Hisla;12506;īsal;NeG;
horcholfus;63461;Horcholfus;8012;hrōk~wulf;NeG;
horcholfus;308748;horcholfus;8398;hursk~wulf;DMP;x
hoto;118750;hoto;6829;aud;DMP;x
hoto;465035;hoto;6829;aud;DMP;
hoto;465036;hoto;6829;aud;DMP;
hoto;465037;hoto;6829;aud;DMP;
hoto;465038;hoto;6829;aud;DMP;
hoto;465039;hoto;6829;aud;DMP;
hoto;390503;hŏto;8283;hōd;DMP;
hoz;207319;hoz;8283;hōd;DMP;
hoz;39612;Hoz;10130;hōd-z;NeG;x
hradhadi;38504;Hradhadi;9989;hrath~hath;NeG;
hradhadi;206485;hradhadi;6670;rād~hath;DMP;x
hrathadi;38508;Hrathadi;9989;hrath~hath;NeG;
hrathadi;38848;Hrathadi;9989;hrath~hath;NeG;
hrathadi;206445;hrathadi;6670;rād~hath;DMP;x
hrathadi;206486;hrathadi;6670;rād~hath;DMP;
hratharii;38721;Hratharii;10013;hrath~hari;NeG;
hratharii;38846;Hratharii;10013;hrath~hari;NeG;
hratharii;38931;Hratharii;10013;hrath~hari;NeG;
hratharii;206239;hratharii;6549;rād~hari;DMP;
hratharii;206288;hratharii;6549;rād~hari;DMP;
hratharii;206440;hratharii;6549;rād~hari;DMP;
hratharii;206484;hratharii;6549;rād~hari;DMP;
hrodinus;404352;hrodinus;9325;hrōth-n;DMP;x
hrodinus;69527;Hrodinus;7933;hrōth~wini;NeG;
hroing;209526;hroing;9725;hrōk-ng;DMP;
hroing;41490;Hroing;6464;hrōth-ng;NeG;x
hudone;64185;Hudone;6829;aud;NeG;
hudone;64411;Hudone;6829;aud;NeG;
hudone;64428;Hudone;6829;aud;NeG;
hudone;305484;hudone;8130;hud;DMP;x
hudone;308055;hudone;8130;hud;DMP;
hudone;308109;hudone;8130;hud;DMP;
hudone;308110;hudone;8130;hud;DMP;
hulma;64308;Hulma;10925;helm;NeG;x
hulma;476137;hulma;24715;hulma;DMP;
huntfridum;77434;Huntfridum;12991;hund~frid;NeG;x
huntfridum;222099;huntfridum;19995;hund~frith;DMP;
huohingi;40771;Huohingi;7210;hauh-ng;NeG;x
huohingi;208490;huohingi;18337;hug-ng;DMP;
iacintus;206115;iacintus;22244;hiacinthus;DMP;
iacintus;98105;Iacintus;13506;hyacinthus;NeG;x
iacintus;98109;Iacintus;13506;hyacinthus;NeG;
ianouildis;78798;Ianouildis;13098;ian~wilth;NeG;
ianouildis;126324;ianouildis;17261;in~wilth;DMP;x
iaring;42380;Iaring;10494;iar-ng;NeG;
iaring;207597;iaring;6977;ir-ng;DMP;x
ictrus;72589;Ictrus;12424;icterus;NeG;x    
ictrus;218321;ictrus;22905;ig-d;DMP;
idala;218980;idala;17657;id-l;DMP;
idala;222852;idala;17657;id-l;DMP;
idala;73430;Idala;7354;idal;NeG;x
idala;78361;Idala;7354;idal;NeG;
idalcarius;222627;idalcarius;13008;idal~gair;DMP;x
idalcarius;78215;Idalcarius;13047;idal~hari;NeG;
idalus;120907;idalus;17657;id-l;DMP;
idalus;78000;Idalus;9363;ītalus;NeG;x
idelindis;216173;idelindis;8153;hildi~linth;DMP;x
idelindis;71760;Idelindis;12319;id~linth;NeG;
ideono;311759;ideono;6520;id~wini;DMP;
ideono;59890;Ideono;10619;idōneus;NeG;x
idinus;219539;idinus;7091;id-n;DMP;x
idinus;278497;idinus;7091;id-n;DMP;
idinus;278706;idinus;7091;id-n;DMP;
idinus;281970;idinus;7091;id-n;DMP;
idinus;74153;Idinus;6520;id~wini;NeG;
ihro;207543;ihro;22350;ig~hrōk;DMP;
ihro;39831;Ihro;7154;ir;NeG;x
ildeburs;220980;ildeburs;25358;hildi~būr;DMP;
ildeburs;76126;Ildeburs;10307;hildi~burg;NeG;x
